[rosmaster.main][INFO] 2019-09-27 21:33:15,485: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-09-27 21:33:15,485: Starting ROS Master Node
[rosmaster.master][INFO] 2019-09-27 21:33:18,154: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,154: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,154: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,155: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,155: +PARAM [/move_base/global_costmap/obstacle_layer/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,155: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-09-27 21:33:18,553: +SERVICE [/rosout/get_loggers] /rosout http://juan:34041/
[rosmaster.master][INFO] 2019-09-27 21:33:18,556: +SERVICE [/rosout/set_logger_level] /rosout http://juan:34041/
[rosmaster.master][INFO] 2019-09-27 21:33:18,577: +SUB [/clock] /rosout http://juan:34041/
[rosmaster.master][INFO] 2019-09-27 21:33:18,581: +PUB [/rosout_agg] /rosout http://juan:34041/
[rosmaster.master][INFO] 2019-09-27 21:33:18,596: +SUB [/rosout] /rosout http://juan:34041/
[rosmaster.master][INFO] 2019-09-27 21:33:21,187: +PUB [/rosout] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:21,198: +SERVICE [/stageros/get_loggers] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:21,205: +SERVICE [/stageros/set_logger_level] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:21,206: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:21,221: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:21,302: +SUB [/clock] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:21,310: +PUB [/tf] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:23,883: +PUB [/rosout] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:23,900: +SERVICE [/vehicle_state_publisher/get_loggers] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:23,912: +SERVICE [/vehicle_state_publisher/set_logger_level] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:23,920: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/']
[rosmaster.master][INFO] 2019-09-27 21:33:23,923: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:24,027: +SUB [/clock] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:24,072: +PUB [/tf] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:24,081: +PUB [/tf_static] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:24,207: +SUB [/joint_states] /vehicle_state_publisher http://juan:39881/
[rosmaster.master][INFO] 2019-09-27 21:33:37,094: +PUB [/rosout] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,104: +SERVICE [/move_base/get_loggers] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,117: +SERVICE [/move_base/set_logger_level] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,156: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/']
[rosmaster.master][INFO] 2019-09-27 21:33:37,159: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:37,193: +SUB [/clock] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,241: +SUB [/tf] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,260: +SUB [/tf_static] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:33:37,712: +PUB [/rosout] /map_to_odom http://juan:40431/
[rosmaster.master][INFO] 2019-09-27 21:33:37,761: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/']
[rosmaster.master][INFO] 2019-09-27 21:33:37,777: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:37,787: +SERVICE [/map_to_odom/get_loggers] /map_to_odom http://juan:40431/
[rosmaster.master][INFO] 2019-09-27 21:33:37,802: +SERVICE [/map_to_odom/set_logger_level] /map_to_odom http://juan:40431/
[rosmaster.master][INFO] 2019-09-27 21:33:37,877: +SUB [/clock] /map_to_odom http://juan:40431/
[rosmaster.master][INFO] 2019-09-27 21:33:37,886: +PUB [/tf] /map_to_odom http://juan:40431/
[rosmaster.master][INFO] 2019-09-27 21:33:37,964: publisherUpdate[/tf] -> http://juan:38601/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:40431/']
[rosmaster.master][INFO] 2019-09-27 21:33:38,084: publisherUpdate[/tf] -> http://juan:38601/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:40431/']: sec=0.12, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:41,005: +PUB [/rosout] /map_to_utm http://juan:34681/
[rosmaster.master][INFO] 2019-09-27 21:33:41,009: +SERVICE [/map_to_utm/get_loggers] /map_to_utm http://juan:34681/
[rosmaster.master][INFO] 2019-09-27 21:33:41,011: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/']
[rosmaster.master][INFO] 2019-09-27 21:33:41,014: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:41,016: +SERVICE [/map_to_utm/set_logger_level] /map_to_utm http://juan:34681/
[rosmaster.master][INFO] 2019-09-27 21:33:41,043: +SUB [/clock] /map_to_utm http://juan:34681/
[rosmaster.master][INFO] 2019-09-27 21:33:41,048: +PUB [/tf] /map_to_utm http://juan:34681/
[rosmaster.master][INFO] 2019-09-27 21:33:41,086: publisherUpdate[/tf] -> http://juan:38601/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:40431/', 'http://juan:34681/']
[rosmaster.master][INFO] 2019-09-27 21:33:41,088: publisherUpdate[/tf] -> http://juan:38601/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:40431/', 'http://juan:34681/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:46,922: +PARAM [/use_sim_time] by /stageros
[rosmaster.master][INFO] 2019-09-27 21:33:47,433: +PUB [/rosout] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:47,437: +SERVICE [/map_server/get_loggers] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:47,440: +SERVICE [/map_server/set_logger_level] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:47,459: +SUB [/clock] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:47,492: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/', 'http://juan:34139/']
[rosmaster.master][INFO] 2019-09-27 21:33:47,494: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/', 'http://juan:34139/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:47,877: +PUB [/odom] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,880: +PUB [/base_pose_ground_truth] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,895: +SUB [/cmd_vel] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,899: +PUB [/scan] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,903: +PUB [/clock] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,906: +SERVICE [/reset_positions] /stageros http://juan:39167/
[rosmaster.master][INFO] 2019-09-27 21:33:47,924: publisherUpdate[/clock] -> http://juan:34041/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:47,925: publisherUpdate[/clock] -> http://juan:39167/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,415: publisherUpdate[/clock] -> http://juan:39167/ ['http://juan:39167/']: sec=0.49, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:48,416: publisherUpdate[/clock] -> http://juan:39881/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,437: publisherUpdate[/clock] -> http://juan:38601/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,441: publisherUpdate[/clock] -> http://juan:34041/ ['http://juan:39167/']: sec=0.52, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:48,443: publisherUpdate[/clock] -> http://juan:38601/ ['http://juan:39167/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:48,444: publisherUpdate[/clock] -> http://juan:34681/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,444: publisherUpdate[/clock] -> http://juan:40431/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,448: publisherUpdate[/clock] -> http://juan:34681/ ['http://juan:39167/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:48,449: publisherUpdate[/clock] -> http://juan:34139/ ['http://juan:39167/']
[rosmaster.master][INFO] 2019-09-27 21:33:48,452: publisherUpdate[/clock] -> http://juan:40431/ ['http://juan:39167/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:48,455: publisherUpdate[/clock] -> http://juan:34139/ ['http://juan:39167/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:33:49,278: +SERVICE [/static_map] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:49,281: +PUB [/map_metadata] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:49,324: +PUB [/map] /map_server http://juan:34139/
[rosmaster.master][INFO] 2019-09-27 21:33:49,837: publisherUpdate[/clock] -> http://juan:39881/ ['http://juan:39167/']: sec=1.40, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:34:19,581: +PUB [/rosout] /obstacles http://juan:46067/
[rosmaster.master][INFO] 2019-09-27 21:34:19,607: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/', 'http://juan:34139/', 'http://juan:46067/']
[rosmaster.master][INFO] 2019-09-27 21:34:21,340: +SERVICE [/obstacles/get_loggers] /obstacles http://juan:46067/
[rosmaster.master][INFO] 2019-09-27 21:34:21,341: publisherUpdate[/rosout] -> http://juan:34041/ ['http://juan:39167/', 'http://juan:39881/', 'http://juan:38601/', 'http://juan:40431/', 'http://juan:34681/', 'http://juan:34139/', 'http://juan:46067/']: sec=0.64, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:34:21,344: +SERVICE [/obstacles/set_logger_level] /obstacles http://juan:46067/
[rosmaster.master][INFO] 2019-09-27 21:34:21,376: +SUB [/clock] /obstacles http://juan:46067/
[rosmaster.master][INFO] 2019-09-27 21:34:21,382: +PUB [/visualization_marker] /obstacles http://juan:46067/
[rosmaster.master][INFO] 2019-09-27 21:34:40,825: +PUB [/cmd_vel] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:40,828: +PUB [/move_base/current_goal] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:40,831: +PUB [/move_base/goal] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:40,847: +SUB [/move_base_simple/goal] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:40,896: publisherUpdate[/cmd_vel] -> http://juan:39167/ ['http://juan:38601/']
[rosmaster.master][INFO] 2019-09-27 21:34:42,733: publisherUpdate[/cmd_vel] -> http://juan:39167/ ['http://juan:38601/']: sec=1.84, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:34:43,557: +SUB [/map] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,376: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,384: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,390: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,396: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,399: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,422: +SUB [/move_base/global_costmap/footprint] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,430: +PUB [/move_base/global_costmap/footprint] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,440: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,443: +PUB [/move_base/global_costmap/costmap] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,446: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,450: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,453: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,456: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://juan:38601/
[rosmaster.master][INFO] 2019-09-27 21:34:46,474: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:38601/ ['http://juan:38601/']
[rosmaster.master][INFO] 2019-09-27 21:34:46,477: publisherUpdate[/move_base/global_costmap/footprint] -> http://juan:38601/ ['http://juan:38601/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 21:34:46,497: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,500: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,503: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,506: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,509: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,512: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,515: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 21:34:46,518: +PARAM [/move_base/global_costmap/origin_y] by /move_base
